67.5,1,29,5,1,525,
-22.5,2,59,6,1,990,
-75.0,3,88,7,3,1800,
-120.0,4,119,10,4,2325,
-60.0,5,147,15,4,2820,
-37.5,6,177,20,5,3360,
150.0,7,205,21,6,3810,
420.0,8,235,26,6,5265,
405.0,9,265,30,6,5775,
375.0,10,295,32,6,6255,
232.5,11,325,36,9,6810,
135.0,12,356,42,9,8595,
-22.5,13,387,42,9,9630,
105.0,14,416,45,9,10290,
180.0,15,445,48,11,10800,
-45.0,16,474,51,11,11520,
-67.5,17,505,56,11,12120,
-45.0,18,535,61,12,12660,
37.5,19,563,63,12,13830,
-795.0,20,593,64,12,16305,
-855.0,21,623,67,12,16800,
-570.0,22,653,72,13,17520,
-472.5,23,681,74,16,18165,
-525.0,24,710,75,16,18615,
-435.0,25,740,79,16,19125,
-555.0,26,770,84,16,20520,
-405.0,27,799,89,16,21030,
-97.5,28,828,95,17,22320,
37.5,29,858,96,19,22815,
-60.0,30,887,99,20,23310,
-7.5,31,918,105,20,23865,
-135.0,32,948,106,22,24360,
-255.0,33,978,110,22,24870,
-360.0,34,1000,110,22,25200,
# End of run
-135.0,1,31,1,0,1680,
142.5,2,61,2,0,2655,
150.0,3,92,7,1,3210,
142.5,4,121,10,2,4035,
240.0,5,152,13,3,4560,
150.0,6,182,14,6,5070,
307.5,7,212,20,7,5625,
142.5,8,243,26,7,6360,
450.0,9,273,31,7,7125,
555.0,10,303,34,7,7680,
600.0,11,331,39,9,8205,
547.5,12,360,40,9,8655,
622.5,13,390,44,10,9180,
562.5,14,422,47,10,9705,
592.5,15,452,50,10,10200,
607.5,16,481,58,10,10755,
577.5,17,510,64,11,11295,
292.5,18,537,66,12,13185,
-472.5,19,566,70,12,16260,
-577.5,20,596,70,12,16710,
-435.0,21,625,73,12,17805,
-495.0,22,655,78,12,18510,
-645.0,23,684,83,12,19020,
-697.5,24,714,85,12,19500,
-960.0,25,743,87,12,20895,
-975.0,26,773,90,13,21405,
-1087.5,27,804,93,13,21975,
-810.0,28,834,101,15,22875,
-555.0,29,864,106,15,24765,
-397.5,30,896,106,15,26610,
-37.5,31,926,115,15,28305,
37.5,32,957,122,15,32325,
82.5,33,986,126,16,32835,
22.5,34,1000,127,16,33060,
# End of run
37.5,1,29,4,0,2280,
-60.0,2,58,10,1,2820,
180.0,3,89,12,1,3315,
225.0,4,119,16,2,3840,
307.5,5,148,18,3,4320,
307.5,6,177,23,4,6570,
307.5,7,206,26,5,7065,
322.5,8,234,30,7,7575,
255.0,9,263,35,7,8085,
15.0,10,293,38,7,10320,
45.0,11,322,42,10,10860,
-45.0,12,352,46,11,11505,
-172.5,13,383,47,11,11985,
7.5,14,413,52,12,14205,
-135.0,15,444,57,13,14760,
-180.0,16,475,59,13,16290,
217.5,17,503,62,14,17580,
277.5,18,533,66,14,18300,
180.0,19,564,67,14,18780,
-157.5,20,592,69,16,19980,
-30.0,21,622,75,16,20520,
-112.5,22,652,77,16,21000,
645.0,23,682,80,17,23775,
840.0,24,712,85,18,25125,
1245.0,25,742,88,19,26760,
1215.0,26,770,89,19,27900,
1215.0,27,801,94,19,28440,
1117.5,28,830,96,19,29175,
1732.5,29,859,103,19,32025,
1237.5,30,890,104,19,33195,
1455.0,31,919,106,20,34245,
1575.0,32,948,108,21,34725,
